ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2016-12-09,1249.1213665596774,1138.0359474290456,1291.5016880605344,1249.1213665596774,1249.1213665596774,6.196864989279802e-05,6.196864989279802e-05,6.196864989279802e-05,-0.02588224054796363,-0.02588224054796363,-0.02588224054796363,-0.025944209197856425,-0.025944209197856425,-0.025944209197856425,0.0,0.0,0.0,1216.791306876779
2016-12-12,1249.3636093926127,1143.5434928367317,1296.8602143887279,1249.3636093926127,1249.3636093926127,0.00012532402120478658,0.00012532402120478658,0.00012532402120478658,-0.026151272596969873,-0.026151272596969873,-0.026151272596969873,-0.026276596618174657,-0.026276596618174657,-0.026276596618174657,0.0,0.0,0.0,1216.6911610706522
2016-12-13,1249.4443570035912,1141.2828211698998,1292.7846235721388,1249.4443570035912,1249.4443570035912,-0.0003179595894032928,-0.0003179595894032928,-0.0003179595894032928,-0.026659250229069092,-0.026659250229069092,-0.026659250229069092,-0.026341290639665796,-0.026341290639665796,-0.026341290639665796,0.0,0.0,0.0,1216.135107242934
2016-12-14,1249.5251046145695,1139.842872332233,1293.411066780545,1249.5251046145695,1249.5251046145695,-0.0001932272233979531,-0.0001932272233979531,-0.0001932272233979531,-0.02656593656809809,-0.02656593656809809,-0.02656593656809809,-0.026372709344700134,-0.026372709344700134,-0.026372709344700134,0.0,0.0,0.0,1216.3302999451328
2016-12-15,1249.605852225548,1143.2759714868143,1296.6023128415234,1249.605852225548,1249.605852225548,0.0003184784206575257,0.0003184784206575257,0.0003184784206575257,-0.026045637071696767,-0.026045637071696767,-0.026045637071696767,-0.026364115492354293,-0.026364115492354293,-0.026364115492354293,0.0,0.0,0.0,1217.0590717158132
2016-12-16,1249.6865998365263,1141.4473191174334,1294.2115664594367,1249.6865998365263,1249.6865998365263,0.0006517592263860025,0.0006517592263860025,0.0006517592263860025,-0.02565684996720488,-0.02565684996720488,-0.02565684996720488,-0.026308609193590887,-0.026308609193590887,-0.026308609193590887,0.0,0.0,0.0,1217.6235782384942
2016-12-19,1249.9288426694616,1140.4524056125813,1294.8293494416873,1249.9288426694616,1249.9288426694616,-0.0005598357106315537,-0.0005598357106315537,-0.0005598357106315537,-0.026352836187887804,-0.026352836187887804,-0.026352836187887804,-0.02579300047725625,-0.02579300047725625,-0.02579300047725625,0.0,0.0,0.0,1216.9896726320771
2016-12-20,1250.00959028044,1145.9957236497794,1298.2705574274025,1250.00959028044,1250.00959028044,-0.0005540429857085534,-0.0005540429857085534,-0.0005540429857085534,-0.026038011523426167,-0.026038011523426167,-0.026038011523426167,-0.025483968537717613,-0.025483968537717613,-0.025483968537717613,0.0,0.0,0.0,1217.4618261643247
2016-12-21,1250.0903378914184,1139.7225142990517,1291.9192499560522,1250.0903378914184,1250.0903378914184,-0.0003034571849283421,-0.0003034571849283421,-0.0003034571849283421,-0.02540089925975229,-0.02540089925975229,-0.02540089925975229,-0.02509744207482395,-0.02509744207482395,-0.02509744207482395,0.0,0.0,0.0,1218.3369191530487
2016-12-22,1250.1710855023966,1143.6050137699358,1299.4320589892195,1250.1710855023966,1250.1710855023966,-0.00024509623268582903,-0.00024509623268582903,-0.00024509623268582903,-0.024874403612859673,-0.024874403612859673,-0.024874403612859673,-0.024629307380173843,-0.024629307380173843,-0.024629307380173843,0.0,0.0,0.0,1219.0738253364832
2016-12-23,1250.2518331133751,1141.7887090084416,1292.8493364287378,1250.2518331133751,1250.2518331133751,-0.0005581941272375375,-0.0005581941272375375,-0.0005581941272375375,-0.02463466931386568,-0.02463466931386568,-0.02463466931386568,-0.024076475186628143,-0.024076475186628143,-0.024076475186628143,0.0,0.0,0.0,1219.4522926455727
2016-12-26,1250.4940759463102,1143.8644314082087,1297.1611297984075,1250.4940759463102,1250.4940759463102,-0.0004019095033306876,-0.0004019095033306876,-0.0004019095033306876,-0.022298529351541346,-0.022298529351541346,-0.022298529351541346,-0.021896619848210657,-0.021896619848210657,-0.021896619848210657,0.0,0.0,0.0,1222.609897089893
2016-12-27,1250.5748235572887,1150.5788787583047,1300.8607484957,1250.5748235572887,1250.5748235572887,0.0001852129445047134,0.0001852129445047134,0.0001852129445047134,-0.02081308631771216,-0.02081308631771216,-0.02081308631771216,-0.020998299262216875,-0.020998299262216875,-0.020998299262216875,0.0,0.0,0.0,1224.5465018078332
2016-12-28,1250.655571168267,1145.988266102884,1294.7535897811422,1250.655571168267,1250.655571168267,0.00023162047218784143,0.00023162047218784143,0.00023162047218784143,-0.01978695340260111,-0.01978695340260111,-0.01978695340260111,-0.020018573874788958,-0.020018573874788958,-0.020018573874788958,0.0,0.0,0.0,1225.908907658857
2016-12-29,1250.7363187792455,1152.7422530333436,1305.6835652303796,1250.7363187792455,1250.7363187792455,-0.0003932093797453623,-0.0003932093797453623,-0.0003932093797453623,-0.019355388477877166,-0.019355388477877166,-0.019355388477877166,-0.018962179098131804,-0.018962179098131804,-0.018962179098131804,0.0,0.0,0.0,1226.527831445883
2016-12-30,1250.817066390224,1146.8885747843708,1299.0656040451895,1250.817066390224,1250.817066390224,-0.001113702916103646,-0.001113702916103646,-0.001113702916103646,-0.018948897508724676,-0.018948897508724676,-0.018948897508724676,-0.017835194592621034,-0.017835194592621034,-0.017835194592621034,0.0,0.0,0.0,1227.115461997032
2017-01-02,1251.059309223159,1160.5411832787581,1314.1179877698062,1251.059309223159,1251.059309223159,0.0014476116881866738,0.0014476116881866738,0.0014476116881866738,-0.012662602629281287,-0.012662602629281287,-0.012662602629281287,-0.014110214317467961,-0.014110214317467961,-0.014110214317467961,0.0,0.0,0.0,1235.217642324803
2017-01-03,1251.1400568341376,1164.5092963943357,1310.889637173593,1251.1400568341376,1251.1400568341376,0.0023398908794572395,0.0023398908794572395,0.0023398908794572395,-0.010446013827217339,-0.010446013827217339,-0.010446013827217339,-0.012785904706674579,-0.012785904706674579,-0.012785904706674579,0.0,0.0,0.0,1238.0706305006627
2017-01-04,1251.2208044451158,1164.005410775051,1315.7327745826817,1251.2208044451158,1251.2208044451158,0.001960855704320581,0.001960855704320581,0.001960855704320581,-0.009477725034289888,-0.009477725034289888,-0.009477725034289888,-0.011438580738610468,-0.011438580738610468,-0.011438580738610468,0.0,0.0,0.0,1239.362077703402
2017-01-05,1251.3015520560944,1160.8053151382062,1319.2517374759354,1251.3015520560944,1251.3015520560944,0.0006152621845109108,0.0006152621845109108,0.0006152621845109108,-0.009465011738345682,-0.009465011738345682,-0.009465011738345682,-0.010080273922856594,-0.010080273922856594,-0.010080273922856594,0.0,0.0,0.0,1239.4579681776731
2017-01-06,1251.3822996670726,1163.2163719239081,1311.511948203167,1251.3822996670726,1251.3822996670726,-0.0006777496735286397,-0.0006777496735286397,-0.0006777496735286397,-0.00940121033093926,-0.00940121033093926,-0.00940121033093926,-0.008723460657410623,-0.008723460657410623,-0.008723460657410623,0.0,0.0,0.0,1239.6177914634882
2017-01-09,1251.624542500008,1175.1735305043926,1322.5974183639028,1251.624542500008,1251.624542500008,0.00047801695042747993,0.00047801695042747993,0.00047801695042747993,-0.004311242182012137,-0.004311242182012137,-0.004311242182012137,-0.00478925913243962,-0.00478925913243962,-0.00478925913243962,0.0,0.0,0.0,1246.2284859763402
2017-01-10,1251.7052901109862,1171.3495544299042,1328.4393169972564,1251.7052901109862,1251.7052901109862,0.0008197590554722222,0.0008197590554722222,0.0008197590554722222,-0.0027453394824734703,-0.0027453394824734703,-0.0027453394824734703,-0.0035650985379456906,-0.0035650985379456906,-0.0035650985379456906,0.0,0.0,0.0,1248.2689341576236
2017-01-11,1251.7860377219647,1175.7896044293634,1328.229763357074,1251.7860377219647,1251.7860377219647,0.0004403813880480397,0.0004403813880480397,0.0004403813880480397,-0.00196407046325178,-0.00196407046325178,-0.00196407046325178,-0.002404451851299818,-0.002404451851299818,-0.002404451851299818,0.0,0.0,0.0,1249.3274417389641
2017-01-12,1251.866785332943,1168.967056670628,1326.8573598443372,1251.866785332943,1251.866785332943,-0.00015274426829128948,-0.00015274426829128948,-0.00015274426829128948,-0.0014709678652330726,-0.0014709678652330726,-0.0014709678652330726,-0.0013182235969417826,-0.0013182235969417826,-0.0013182235969417826,0.0,0.0,0.0,1250.0253295201655
2017-01-13,1251.9475329439215,1174.8791780228355,1326.7525507923374,1251.9475329439215,1251.9475329439215,-0.0003300617115774741,-0.0003300617115774741,-0.0003300617115774741,-0.0006464290198535277,-0.0006464290198535277,-0.0006464290198535277,-0.0003163673082760559,-0.0003163673082760559,-0.0003163673082760559,0.0,0.0,0.0,1251.1382377272926
2017-01-16,1252.1897757768568,1176.348162248692,1331.5676663609725,1252.1897757768568,1252.1897757768568,0.0006166744205724534,0.0006166744205724534,0.0006166744205724534,0.002717811862103591,0.002717811862103591,0.002717811862103591,0.002101137441531138,0.002101137441531138,0.002101137441531138,0.0,0.0,0.0,1255.592992003068
